0	-5
0.1	-4.366986991
0.2	-3.99181312
0.3	-3.788719677
0.4	-3.699737351
0.5	-3.685536993
0.6	-3.7193014
0.7	-3.782621993
0.8	-3.862752593
0.9	-3.950772642
1	-4.040359727
1.1	-4.126970206
1.2	-4.207293025
1.3	-4.278886239
1.4	-4.339935601
1.5	-4.389094503
1.6	-4.425377994
1.7	-4.448092554
1.8	-4.456789361
1.9	-4.451232798
2	-4.431378692
2.1	-4.397358595
2.2	-4.34946763
2.3	-4.288154282
2.4	-4.214011046
2.5	-4.127765244
2.6	-4.030269573
2.7	-3.922492115
2.8	-3.805505683
2.9	-3.680476443
3	-3.54865182
3.1	-3.411347738
3.2	-3.269935273
3.3	-3.125826823
3.4	-2.980461902
3.5	-2.835292701
3.6	-2.691769539
3.7	-2.551326338
3.8	-2.415366289
3.9	-2.285247807
4	-2.162270961
4.1	-2.047664472
4.2	-1.942573436
4.3	-1.848047877
4.4	-1.765032256
4.5	-1.694356034
4.6	-1.636725381
4.7	-1.592716122
4.8	-1.562767981
4.9	-1.547180188
5	-1.546108493
5.1	-1.559563601
5.2	-1.587411075
5.3	-1.62937267
5.4	-1.685029121
5.5	-1.753824327
5.6	-1.835070907
5.7	-1.927957075
5.8	-2.031554741
5.9	-2.144828792
6	-2.266647431
6.1	-2.395793486
6.2	-2.530976574
6.3	-2.670845988
6.4	-2.8140042
6.5	-2.959020821
6.6	-3.104446893
6.7	-3.248829365
6.8	-3.390725617
6.9	-3.528717867
7	-3.661427344
7.1	-3.787528057
7.2	-3.90576005
7.3	-4.014941988
7.4	-4.113982961
7.5	-4.201893384
7.6	-4.277794887
7.7	-4.340929085
7.8	-4.390665163
7.9	-4.426506174
8	-4.448094007
8.1	-4.455212964
8.2	-4.447791913
8.3	-4.425905005
8.4	-4.389770925
8.5	-4.339750713
8.6	-4.276344155
8.7	-4.200184788
8.8	-4.112033571
8.9	-4.012771283
9	-3.903389719
9.1	-3.784981783
9.2	-3.658730569
9.3	-3.525897536
9.4	-3.38780991
9.5	-3.245847414
9.6	-3.101428493
9.7	-2.955996132
9.8	-2.811003443
9.9	-2.667899145
10	-2.528113089
10.1	-2.393041971
10.2	-2.264035377
10.3	-2.142382298
10.4	-2.029298252
10.5	-1.925913137
10.6	-1.833259943
10.7	-1.752264429
10.8	-1.683735877
10.9	-1.628359002
11	-1.586687109
11.1	-1.559136572
11.2	-1.545982666
11.3	-1.54735682
11.4	-1.563245305
11.5	-1.593489368
11.6	-1.63778682
11.7	-1.695695056
11.8	-1.766635476
11.9	-1.849899266
12	-1.944654483
12.1	-2.049954364
12.2	-2.164746786
12.3	-2.287884782
12.4	-2.418137999
12.5	-2.554204988
12.6	-2.694726213
12.7	-2.838297633
12.8	-2.98348473
12.9	-3.128836842
13	-3.272901659
13.1	-3.414239732
13.2	-3.551438859
13.3	-3.683128192
13.4	-3.807991933
13.5	-3.924782486
13.6	-4.032332918
13.7	-4.129568621
13.8	-4.215518047
13.9	-4.289322419
14	-4.350244307
14.1	-4.397675001
14.2	-4.431140588
14.3	-4.450306692
14.4	-4.45498181
14.5	-4.445119231
14.6	-4.420817499
14.7	-4.382319427
14.8	-4.330009677
14.9	-4.26441091
15	-4.186178567
15.1	-4.09609432
15.2	-3.995058261
15.3	-3.884079908
15.4	-3.764268121
15.5	-3.63682002
15.6	-3.503009024
15.7	-3.364172128
15.8	-3.221696544
15.9	-3.077005842
16	-2.931545722
16.1	-2.786769576
16.2	-2.644123957
16.3	-2.505034134
16.4	-2.370889846
16.5	-2.243031419
16.6	-2.122736372
16.7	-2.011206653
16.8	-1.909556631
16.9	-1.818801958
17	-1.739849425
17.1	-1.6734879
17.2	-1.620380446
17.3	-1.581057694
17.4	-1.555912545
17.5	-1.545196241
17.6	-1.549015854
17.7	-1.567333222
17.8	-1.599965322
17.9	-1.646586106
18	-1.706729755
18.1	-1.779795332
18.2	-1.865052791
18.3	-1.961650267
18.4	-2.06862259
18.5	-2.184900929
18.6	-2.309323468
18.7	-2.440647019
18.8	-2.57755944
18.9	-2.718692747
19	-2.862636784
19.1	-3.007953308
19.2	-3.153190365
19.3	-3.296896795
19.4	-3.437636731
19.5	-3.574003944
19.6	-3.7046359
19.7	-3.828227368
19.8	-3.943543461
19.9	-4.049431979
20	-4.14483492
