0	-5
0.1	-4.340642987
0.2	-3.948031206
0.3	-3.733731206
0.4	-3.637975789
0.5	-3.62022317
0.6	-3.652833365
0.7	-3.716833967
0.8	-3.799086303
0.9	-3.890390051
1	-3.984216657
1.1	-4.075863926
1.2	-4.161892581
1.3	-4.239751451
1.4	-4.307528679
1.5	-4.36378697
1.6	-4.407454705
1.7	-4.437754039
1.8	-4.454153295
1.9	-4.456335157
2	-4.444174957
2.1	-4.417725241
2.2	-4.377204063
2.3	-4.322985315
2.4	-4.255589963
2.5	-4.175677478
2.6	-4.084036987
2.7	-3.981577875
2.8	-3.869319688
2.9	-3.748381261
3	-3.619969087
3.1	-3.485364955
3.2	-3.345912937
3.3	-3.203005826
3.4	-3.058071121
3.5	-2.912556707
3.6	-2.767916345
3.7	-2.62559512
3.8	-2.48701498
3.9	-2.353560522
4	-2.226565143
4.1	-2.107297717
4.2	-1.996949909
4.3	-1.896624266
4.4	-1.807323204
4.5	-1.729938983
4.6	-1.665244798
4.7	-1.613887051
4.8	-1.576378888
4.9	-1.55309508
5	-1.544268268
5.1	-1.549986647
5.2	-1.570193081
5.3	-1.604685673
5.4	-1.653119786
5.5	-1.71501148
5.6	-1.789742355
5.7	-1.876565724
5.8	-1.974614078
5.9	-2.082907748
6	-2.200364701
6.1	-2.325811346
6.2	-2.457994261
6.3	-2.595592718
6.4	-2.73723188
6.5	-2.881496533
6.6	-3.026945234
6.7	-3.172124706
6.8	-3.315584366
6.9	-3.455890811
7	-3.591642146
7.1	-3.721481988
7.2	-3.84411302
7.3	-3.958309955
7.4	-4.062931772
7.5	-4.156933127
7.6	-4.239374789
7.7	-4.309433027
7.8	-4.366407844
7.9	-4.409729965
8	-4.43896653
8.1	-4.453825417
8.2	-4.454158161
8.3	-4.439961438
8.4	-4.411377096
8.5	-4.36869074
8.6	-4.312328879
8.7	-4.242854662
8.8	-4.160962252
8.9	-4.06746989
9	-3.963311723
9.1	-3.849528463
9.2	-3.727256995
9.3	-3.597719016
9.4	-3.462208826
9.5	-3.322080398
9.6	-3.17873385
9.7	-3.033601452
9.8	-2.888133319
9.9	-2.743782921
10	-2.60199256
10.1	-2.464178957
10.2	-2.331719101
10.3	-2.205936487
10.4	-2.088087893
10.5	-1.979350824
10.6	-1.880811743
10.7	-1.793455222
10.8	-1.718154097
10.9	-1.655660753
11	-1.606599602
11.1	-1.571460848
11.2	-1.550595584
11.3	-1.54421229
11.4	-1.552374746
11.5	-1.575001395
11.6	-1.611866158
11.7	-1.662600697
11.8	-1.726698087
11.9	-1.803517889
12	-1.892292544
12.1	-1.992135047
12.2	-2.102047802
12.3	-2.2209326
12.4	-2.347601581
12.5	-2.480789112
12.6	-2.619164426
12.7	-2.761344923
12.8	-2.905909983
12.9	-3.05141516
13	-3.196406613
13.1	-3.339435636
13.2	-3.47907313
13.3	-3.613923884
13.4	-3.742640514
13.5	-3.863936925
13.6	-3.976601164
13.7	-4.079507527
13.8	-4.171627807
13.9	-4.25204157
14	-4.319945347
14.1	-4.374660667
14.2	-4.415640831
14.3	-4.442476381
14.4	-4.454899183
14.5	-4.452785114
14.6	-4.436155296
14.7	-4.405175889
14.8	-4.360156428
14.9	-4.301546735
15	-4.229932417
15.1	-4.14602902
15.2	-4.050674881
15.3	-3.944822745
15.4	-3.829530253
15.5	-3.705949369
15.6	-3.575314872
15.7	-3.438932019
15.8	-3.298163502
15.9	-3.154415834
16	-3.009125294
16.1	-2.863743578
16.2	-2.71972329
16.3	-2.578503435
16.4	-2.441495034
16.5	-2.31006703
16.6	-2.185532608
16.7	-2.069136075
16.8	-1.962040427
16.9	-1.865315728
17	-1.779928419
17.1	-1.706731661
17.2	-1.646456814
17.3	-1.599706123
17.4	-1.566946705
17.5	-1.548505882
17.6	-1.544567908
17.7	-1.555172131
17.8	-1.580212596
17.9	-1.619439108
18	-1.672459728
18.1	-1.738744691
18.2	-1.817631701
18.3	-1.908332544
18.4	-2.009940967
18.5	-2.121441732
18.6	-2.241720762
18.7	-2.369576267
18.8	-2.503730757
18.9	-2.642843806
19	-2.785525441
19.1	-2.930350035
19.2	-3.075870549
19.3	-3.220632989
19.4	-3.363190938
19.5	-3.502120002
19.6	-3.63603205
19.7	-3.763589075
19.8	-3.883516571
19.9	-3.994616261
20	-4.095778075
